id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,updated_at,keyword_id,source,last_seen_at
e1b77777-d0bb-4113-a047-a3d1e4412347,"intolerância ao glúten sintomas em criança",0,10,alimentacao,Alimentação,"intolerância ao glúten",t,"2026-04-13 08:37:05.051837+00",,autocomplete,"2026-04-13 08:37:05.051837+00"
e1bd35d0-521b-4988-aa2b-c1d9de3b8f65,"o que é incontinência urinária",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
e1beec5a-e10a-4d4b-bcd4-89f035688d0d,"como tratar enxaqueca",0,50,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
e1c627f0-14fc-4b48-8295-e53eebfebcdb,"principais causas do cancro da mama",0,10,menopausa,Menopausa,"cancro da mama",t,"2026-04-13 08:40:55.173287+00",,autocomplete,"2026-04-13 08:40:55.173287+00"
e1f837ab-c46d-48e1-ac30-ae119c66c111,"intolerancia a lactose causas sintomas e tratamento",0,10,alimentacao,Alimentação,"intolerância à lactose",t,"2026-04-13 08:43:43.801483+00",,autocomplete,"2026-04-13 08:43:43.801483+00"
e1f9a42e-e64c-45f2-8678-16269e4598bc,"burnout sintomas",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e1fb0d48-270c-42a2-9959-3dacc088ee8f,"como prevenir la incontinencia urinaria femenina",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
e20c59a3-6169-454a-82b5-8c54cfec7140,"ansiedade tratamento pdf",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
e217bab6-6a7b-46d4-a46e-78afc0f650ef,"o que são doenças cardiovasculares quais são as mais comuns",0,60,emergentes,Emergentes,"doenças cardiovasculares",t,"2026-04-13 08:43:21.329264+00",,autocomplete,"2026-04-13 08:43:21.329264+00"
e2185702-114e-4339-9b37-6cd914ff58aa,"lúpus sintomas fotos",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
e21fd877-044c-4482-9f80-cbeb59181074,"fungos candida auris",9999,92,emergentes,Emergentes,"candida auris",f,"2026-04-13 08:33:16.338095+00",,pytrends,"2026-04-13 08:33:16.338095+00"
e2216fbb-6eb7-4f3a-8ab0-1a0ecdee540a,"como prevenir colesterol alto",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
e224067a-02cf-4e24-acc8-387eae3a2f99,"depressão sintomas fisicos e psicologicos",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
e2274190-5cb6-4bde-8396-1e74e1576822,"pre menopausa precoce sintomas",0,10,menopausa,Menopausa,"menopausa precoce",t,"2026-04-13 08:37:50.002306+00",,autocomplete,"2026-04-13 08:37:50.002306+00"
e23beca2-87d1-4249-9b45-7d27ed122ddf,"o que e endometriose",120,60,menopausa,Menopausa,endometriose,t,"2026-04-06 08:08:45.246752+00",,pytrends,"2026-04-06 08:08:45.246752+00"
e26cefae-7f66-4d03-a3a2-b744e7dd4d73,"alcoólismo sintomas",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
e29c60a6-a270-40d4-875d-0faa2cae6749,"sintomas de refluxo gastroesofágico em bebe",0,80,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
e2aecac3-63be-446b-ac16-9b063e40f15e,"teste burnout",9999,92,saude-mental,"Saúde Mental",burnout,f,"2026-04-06 08:00:17.154548+00",,pytrends,"2026-04-06 08:00:17.154548+00"
e2c3f54f-c975-4fd9-b749-8ca6161af466,"o que falar sobre saúde mental no trabalho",0,90,saude-mental,"Saúde Mental","saúde mental no trabalho",t,"2026-04-13 08:41:34.56973+00",,autocomplete,"2026-04-13 08:41:34.56973+00"
e2c546c0-35e5-4179-a111-08312a227670,"terapia hormonal tratamento cancer",0,40,menopausa,Menopausa,"terapia hormonal",t,"2026-04-13 08:37:21.896373+00",,autocomplete,"2026-04-13 08:37:21.896373+00"
e2d3a5b5-a548-44aa-b55e-c784172dd17a,"doença celíaca sintomas fezes",0,10,alimentacao,Alimentação,"doença celíaca",t,"2026-03-30 08:18:46.887709+00",,autocomplete,"2026-03-30 08:18:46.887709+00"
e2d6f812-1ecc-4f07-87d7-1e7723f4e6ce,"o que é avc ocular",0,10,emergentes,Emergentes,avc,t,"2026-04-13 08:41:12.052215+00",,autocomplete,"2026-04-13 08:41:12.052215+00"
e30ea0aa-1e77-4de0-97c7-c238b1818658,"dia da incontinência urinária",9999,100,menopausa,Menopausa,"incontinência urinária",f,"2026-03-30 08:06:11.747346+00",,pytrends,"2026-03-30 08:06:11.747346+00"
e3222414-b62c-49fa-bc16-14e8a92cca73,"candidíase cutânea tratamento",5000,44,menopausa,Menopausa,candidíase,f,"2026-04-06 08:09:49.492291+00",,pytrends,"2026-04-06 08:09:49.492291+00"
e33b04ac-82bc-42fe-a2a6-390ffa32fe49,"sintomas de estresse",0,100,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
e345e7c3-6e7b-4db5-bef1-59d06eb28990,"colesterol alto tratamento nutricional",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
e3658227-f494-45f3-bd65-01c5fe8f2f87,"sintomas de menopausa precoce aos 33 anos",0,80,menopausa,Menopausa,"menopausa precoce",t,"2026-04-13 08:37:50.002306+00",,autocomplete,"2026-04-13 08:37:50.002306+00"
e39d61a1-d855-4533-88e7-799c7f0d5861,"burnout sintomas tratamento",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e3a37461-e89b-4f43-b793-3a0ef3803210,"sintomas de síndrome do intestino irritável em crianças",0,55,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
e3b850b3-d854-4639-afa1-d4c9efaf2727,"sintomas de sepse pulmonar",0,65,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
e3baab21-f664-4613-840a-f24efdaabb7e,"o que previne doenças cardiovasculares",0,50,emergentes,Emergentes,"doenças cardiovasculares",t,"2026-04-13 08:43:21.329264+00",,autocomplete,"2026-04-13 08:43:21.329264+00"
e3cafa91-39a0-4ea9-b881-cbfb6fc56af3,"candida auris sintomas e transmissão",0,10,emergentes,Emergentes,"candida auris",t,"2026-04-13 08:42:30.835875+00",,autocomplete,"2026-04-13 08:42:30.835875+00"
e3cc0586-c0f5-461b-98c1-c80a97f656f8,"candidíase causas e tratamento",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
e3da2960-22d3-4a9b-9188-d0707ccf57bb,"refluxo gastroesofágico tratamento cirúrgico hérnia de hiato por videolaparoscopia",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
e4201830-2aac-48f0-9bc3-13aa2b2b1409,"tratamento para osteoporose em idosos",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
e4928ca6-d532-4246-a541-82ba8a9bcfc4,"sintomas de fobia social grave",0,70,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
e494e9a0-9ec5-4ec8-ac21-be0fda6280f0,"o que e um avc",120,28,emergentes,Emergentes,avc,t,"2026-04-06 08:10:42.850302+00",,pytrends,"2026-04-06 08:10:42.850302+00"
e49fb0d6-02de-46e1-9606-4f6dfbf553d0,"causas da enxaqueca",250,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-03-30 08:08:36.559366+00",,pytrends,"2026-03-30 08:08:36.559366+00"
e4e2a892-b6fc-4740-be89-b7025b6f252f,"tratamento demencia vascular",0,10,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
e4eb6c96-2d32-4521-a861-26490f1c204c,"tratamento alcoolismo sao jose do rio preto",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
e4f704ce-e5b9-45a3-8a15-48ec653e5622,"pré menopausa sintomas e tratamentos",0,20,menopausa,Menopausa,"menopausa sintomas",t,"2026-04-13 08:37:16.281981+00",,autocomplete,"2026-04-13 08:37:16.281981+00"
e521031d-2224-41de-8e79-33cac56915ff,"como.se.prevenir da candida auris",0,10,emergentes,Emergentes,"candida auris",t,"2026-04-13 08:42:30.835875+00",,autocomplete,"2026-04-13 08:42:30.835875+00"
e528b2ed-d403-4eec-8c2c-308ad0a2c2c1,"ptsd causas",0,10,saude-mental,"Saúde Mental",PTSD,t,"2026-04-13 08:39:36.686137+00",,autocomplete,"2026-04-13 08:39:36.686137+00"
e52d9114-ad69-4519-961a-3b2274fadf39,"doença celíaca tem tratamento",0,10,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
e53b741e-c13d-428e-9d61-fc1e9d96d717,"o que é jejum intermitente 16/8",0,65,alimentacao,Alimentação,"jejum intermitente",t,"2026-04-13 08:36:37.089218+00",,autocomplete,"2026-04-13 08:36:37.089218+00"
e5480bbf-fae0-4672-bf1f-9251970f7acd,"virus nipah sintomas 2026",0,10,emergentes,Emergentes,"vírus nipah",t,"2026-04-13 08:38:12.456348+00",,autocomplete,"2026-04-13 08:38:12.456348+00"
e5553bad-dd81-4d3d-920d-433e13187281,"existe tratamento para intolerancia ao gluten",0,10,alimentacao,Alimentação,"intolerância ao glúten",t,"2026-04-13 08:37:05.051837+00",,autocomplete,"2026-04-13 08:37:05.051837+00"
e55c718d-1826-4bee-bc2d-ed26debb8bab,"lúpus sintomas na pele",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
e56a3334-6c31-4cad-b375-436f02287711,"o que é alcoolismo na adolescência",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
e57dad4d-8005-42ed-8aa3-eb307bb76903,"alzheimer fase terminal morte",1200,28,saude-mental,"Saúde Mental",alzheimer,f,"2026-03-30 08:07:05.928237+00",,pytrends,"2026-03-30 08:07:05.928237+00"
e58aacab-d5c6-44aa-9c38-d6ed794d8356,"como tratar sepse grave",0,35,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
e58c195e-7f75-4da5-8a98-fa7a47172a26,"tratamento estresse",0,10,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
e5a14a2f-c2ac-4bd7-b2b9-71d2c65203a2,"enxaqueca causas e tratamento",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
e5ce226e-464c-49f7-9005-eeb198c65f6b,"o que tomar síndrome do intestino irritável",0,15,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
e5f38ef8-86a8-4804-8e1c-9108977c7c1b,"tratamento para diabetes mellitus tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
e60b3e93-82e6-45ed-ae66-8c8e3b144db6,"depressão sintomas iniciais",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
e6195c6d-b8ad-4178-9a86-84cd309907f0,"sintomas solidão e depressão",0,90,saude-mental,"Saúde Mental",solidão,t,"2026-04-13 08:38:51.66098+00",,autocomplete,"2026-04-13 08:38:51.66098+00"
e623a963-dc64-46e6-a114-26e798af4ee6,"lupus tratamento fisioterapeutico",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
e634882a-0491-4d25-89b9-274a43772cc3,"alzheimer fase terminal sintomas",1200,68,saude-mental,"Saúde Mental",alzheimer,f,"2026-03-28 00:17:08.70989+00",,pytrends,"2026-03-28 00:17:08.70989+00"
e63ad3e2-c6a8-4eaa-bf0e-0179896996e6,"causas de ansiedade em jovens",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
e640c0a8-22e4-4ea1-991d-dc732a8fa4a4,"tratamento para ansiedade sem remedio",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
e6489ac2-2343-4a6f-a121-5006f9b3ccf4,"tratamento para depressão com choque",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
e65ee7bb-f253-4eeb-9a6d-22ae0a1aa727,"causas diabetes tipo 2.pdf",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-03-30 08:17:59.10124+00",,autocomplete,"2026-03-30 08:17:59.10124+00"
e68590b8-cff7-431e-baac-a27e4c32e39f,"o que é sepse grave",0,10,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
e68f9d9a-31ea-4e02-8c94-845507e5b885,"causas sepsis neonatal",0,10,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
e6917bfc-4757-44ad-b3e1-c1b7acd77cef,"como tratar o'suicídio",0,100,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
e6a8c49a-d542-48ae-9b5d-2a867eb64843,"ansiedade tratamento caseiro",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
e6b6887c-5247-48a1-871f-de16f5a91fb0,"como prevenir la incontinencia urinaria en el embarazo",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
e6bd4de8-538d-4c82-b1ab-0cc12020b2bf,"existe tratamento para diabetes tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
e6cc3282-935e-4459-950b-dce4e1cc30e1,"sintomas de anemia grave",9999,44,alimentacao,Alimentação,anemia,t,"2026-04-06 08:09:28.02802+00",,pytrends,"2026-04-06 08:09:28.02802+00"
e6d574a0-8699-4f59-a88c-2c3ce6781888,"principais causas de burnout",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e6d87928-e02e-4d2a-84c9-5b531564a1ef,"bola antistress",8250,68,saude-mental,"Saúde Mental",stress,f,"2026-03-30 08:09:19.495077+00",,pytrends,"2026-03-30 08:09:19.495077+00"
e6e04f5b-0766-425c-932e-ec604c29bf7e,"calopsita automutilação tratamento",0,20,saude-mental,"Saúde Mental",automutilação,t,"2026-04-13 08:36:42.692925+00",,autocomplete,"2026-04-13 08:36:42.692925+00"
e6fa766a-15bd-4107-810f-584e95789421,"como tratar e prevenir candidíase",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
e700bdd4-b8cd-453e-8cf3-f417a59c4f3b,"osteoporose causas sintomas tratamento e prevenção",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
e706d1ad-d7fe-4da1-9896-0a71297a552e,"causas de sepsis obstetrica",0,10,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
e715b577-924d-4dc2-b82f-ea90f66aa234,"incontinência urinária causas sintomas e tratamento",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
e717d0f8-8914-454c-9833-072bbf74cc72,"cancro da mama sintomas iniciais",9999,100,menopausa,Menopausa,"cancro da mama",f,"2026-04-06 08:10:00.347905+00",,pytrends,"2026-04-06 08:10:00.347905+00"
e71c11f3-6d81-45ce-942e-890bd8c29acc,"principais causas de osteoporose",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
e72fd5f8-ab5c-4a1d-971f-f3dfca5758f9,"colesterol alto sintomas tratamento",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
e745ff52-e2ff-45bd-8be8-f43df9231920,"tratamento para insonia grave",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
e74c1ab4-5552-41a7-8136-47516df8d6d6,"sintomas de enxaqueca forte",0,95,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
e7858406-1e26-4c06-9d25-17368919d64e,"diabetes tipo 2 causas e tratamento",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
e785a8b2-4328-43f8-b15f-605db532c66e,"tratamento cancro da mama triplo negativo",0,10,menopausa,Menopausa,"cancro da mama",t,"2026-04-13 08:40:55.173287+00",,autocomplete,"2026-04-13 08:40:55.173287+00"
e7b5a923-d313-4bb8-bdf1-d7d2986105e2,"tratamento para insónias",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-03-30 08:14:18.110583+00",,autocomplete,"2026-03-30 08:14:18.110583+00"
e7d0307a-b6c8-45f4-ae71-cd22142cd025,"signs of anemia",9999,92,alimentacao,Alimentação,anemia,f,"2026-04-06 08:09:28.02802+00",,pytrends,"2026-04-06 08:09:28.02802+00"
e7e590dd-f3da-4f52-8462-230fea6ab0da,"sintomas de endometriose no útero",0,70,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
e7f31790-a2dd-4ed1-ab76-d068ea963998,"o que é dieta mediterrânica",0,100,alimentacao,Alimentação,"dieta mediterrânica",t,"2026-03-30 08:15:11.934891+00",,autocomplete,"2026-03-30 08:15:11.934891+00"
e7f978e0-1fbc-40ce-8587-a0e17f78cc10,"burnout sintomas físicos",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e8309034-e5ac-40f8-b016-a90198483ec2,"lúpus sintomas tratamento",0,10,emergentes,Emergentes,lúpus,t,"2026-03-30 08:17:29.204312+00",,autocomplete,"2026-03-30 08:17:29.204312+00"
e84483ee-fc0f-4edc-9e98-944afd8a87b4,"o que é endometriose umbilical",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
e85af538-1532-40f3-917d-b7adc8417b48,"colesterol bom alto",60,84,alimentacao,Alimentação,"colesterol alto",f,"2026-04-06 08:08:23.966538+00",,pytrends,"2026-04-06 08:08:23.966538+00"
e875c73e-b43b-4324-985b-b02472ee8db8,"como tratar enxaqueca na gravidez",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
e89c5a59-0fa3-4306-af03-ac9a26ce0683,"sindrome do ovario poliquistico sintomas",0,55,menopausa,Menopausa,"síndrome do ovário poliquístico",t,"2026-04-13 08:43:26.930582+00",,autocomplete,"2026-04-13 08:43:26.930582+00"
e8a9c9b0-8ad6-47e3-b830-022bdbcafbb8,"causas de obesidade infantil",0,40,alimentacao,Alimentação,"obesidade infantil",t,"2026-04-13 08:36:59.449865+00",,autocomplete,"2026-04-13 08:36:59.449865+00"
e8bec24b-eea7-4daf-8948-a35524d3f953,"menopausa precoce sintomas quantos anos",0,10,menopausa,Menopausa,"menopausa precoce",t,"2026-04-13 08:37:50.002306+00",,autocomplete,"2026-04-13 08:37:50.002306+00"
e8d5b63d-bc8c-4a89-a64c-7fe1a6886f13,"como prevenir alcoolismo",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
e90d24b4-c3b3-4c9b-bc36-826fde7ddab6,"tratamento para insonia e ansiedade",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
e91fd901-2e15-4235-b656-2c091eebf9ca,"o que é burnout no trabalho",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e94821c3-98e3-494b-8b96-dbda5190f6d6,"osteoporose tem cura",9999,100,menopausa,Menopausa,osteoporose,f,"2026-03-30 08:03:49.636348+00",,pytrends,"2026-03-30 08:03:49.636348+00"
e9535932-449f-4eb8-9676-5d6542d3efcb,"tratamento para candidíase",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
e96a882e-5bfd-4874-ab6c-5fd2d13ae607,"tratamento burnout remedio",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
e9a9eeda-328b-416e-802b-2d91504bdfe0,"como tratar dermatite de estresse",0,35,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
e9b43f30-fdd9-4e45-8784-a64d7ff9070b,"tratamento para colesterol alto",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
e9cb4d0d-2e90-44f0-bd09-350f42a8a647,"possíveis causas de suicídio",0,30,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
e9cc4a82-98a9-457e-8b50-cbf1a0299a63,"ministro avc",9999,100,emergentes,Emergentes,avc,f,"2026-03-23 07:36:16.1136+00",,pytrends,"2026-03-27 18:34:47.925931+00"
e9e525b6-7c62-4fac-a63d-ea52e478606a,"endometriose tratamento medicamentoso",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
e9f6ac3c-f5e5-427d-a3d6-4730dd7f112c,"tdah desatento adulto sintomas",0,10,saude-mental,"Saúde Mental","TDAH adulto",t,"2026-04-13 08:39:53.572317+00",,autocomplete,"2026-04-13 08:39:53.572317+00"
e9fb43ea-84c2-4852-8597-2ac3a07bae0d,"como tratar solidão",0,80,saude-mental,"Saúde Mental",solidão,t,"2026-04-13 08:38:51.66098+00",,autocomplete,"2026-04-13 08:38:51.66098+00"
e9ffe4aa-9e23-4306-9ea8-f9eaf3642fb2,"lúpus sintomas como pega",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
ea1723a6-6db1-4b02-8fba-3b1e742d7dd2,"intolerancia a lactose causas e sintomas",0,10,alimentacao,Alimentação,"intolerância à lactose",t,"2026-04-13 08:43:43.801483+00",,autocomplete,"2026-04-13 08:43:43.801483+00"
ea1c4014-b5c6-40bf-aece-713cd5a3fe55,"como tratar alzheimer canino",0,45,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
eacec727-1d48-490e-a622-c2af298411d5,"vitamina b12",40,10,alimentacao,Alimentação,anemia,f,"2026-03-28 00:21:06.900923+00",,pytrends,"2026-03-28 00:21:06.900923+00"
eaecf62b-e251-4373-ad9c-3874fbbc43dc,"sintomas de endometriose",0,100,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
eaf045af-661e-4d7b-b7cf-ce47398715c6,"como tratar alzheimer no início",0,35,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
eaf844b4-9a22-4498-8a74-df53d6428a93,"tratamento para lupus cutaneo",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
eb013a9d-8c46-4405-89f6-b5e1feed2d6b,"pré diabetes tratamento pdf",0,10,alimentacao,Alimentação,pré-diabetes,t,"2026-04-13 08:42:08.372884+00",,autocomplete,"2026-04-13 08:42:08.372884+00"
eb02bb97-28e1-4cea-861e-3cede33cd009,"o que é enxaqueca ocular",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
eb153f0c-ab90-4349-8201-c9c887f53425,"prolia osteoporose",9999,92,menopausa,Menopausa,osteoporose,f,"2026-03-30 08:03:49.636348+00",,pytrends,"2026-03-30 08:03:49.636348+00"
eb1dc11e-1789-443a-8f4e-1beb5f32d1e9,"anemia perniciosa sintomas",2150,36,alimentacao,Alimentação,anemia,f,"2026-04-13 08:29:36.237329+00",,pytrends,"2026-04-13 08:29:36.237329+00"
eb413686-39c4-4eff-9866-9b652aedaa0e,"endometriose intestinal",50,10,menopausa,Menopausa,endometriose,f,"2026-03-30 08:09:08.445079+00",,pytrends,"2026-03-30 08:09:08.445079+00"
eb8a04f8-f50e-41db-8717-e795a673d661,"diabetes tipo 2 causas sintomas e tratamento",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
eba81528-76b1-4c4a-977b-6198d89b94d2,"o que é osteoporose sintomas",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
